Code, Label, LangCode
"1355", "ãÈíÏÇÊ ÇáÂÝÇÊ (ÛíÑ ãÐßæÑ Ýí ãæÖÚ ÂÎÑ)", "AR"
"1313", "ãÈíÏÇÊ ÇáÈíÑÊÑæíÏ", "AR"
"1309", "ãÈíÏÇÊ ÇáÍÔÑÇÊ", "AR"
"1416", "ãÈíÏÇÊ ÇáÍÔÑÇÊ (ÊÌÇÑÉ)", "AR"
"1345", "ãÈíÏÇÊ ÇáÞæÇÑÖ", "AR"
"1417", "ãÈíÏÇÊ ÇáÝØÑ (ÊÌÇÑÉ)", "AR"
"1331", "ãÈíÏÇÊ ÇáÝØÑ æãÈíÏÇÊ ÇáÌÑÇËíã æãÚÇáÌÉ ÇáÈÐÇÑ", "AR"
"1347", "ãÈíÏÇÊ ÞæÇÑÖ ãÊÝÑÞÉ", "AR"
"1332", "ãÈíÏÇÊ ÛíÑ ÚÖæíÉ", "AR"
"1337", "ãÈíÏÇÊ ÝØÑ ãÊÝÑÞÉ", "AR"
"1311", "ãÈíÏÇÊ ÝÓÝæÑíÉ ÚÖæíÉ", "AR"
"2701", "ÃÈÞÇÑ", "AR"
"1746", "ÃÈÞÇÑ æÌæÇãíÓ", "AR"
"2899", "ãÊÞÑÞÇÊ", "AR"
"6613", "Agric. area irrigated by drip (trickle)", "AR"
"6614", "Agric. area irrigated by gravity", "AR"
"6615", "Agric. area irrigated by other methods", "AR"
"6612", "Agric. area irrigated by sprinkler", "AR"
"6610", "Agricultural area", "AR"
"6672", "Agricultural area certified organic", "AR"
"6673", "Agricultural area in conversion to organic", "AR"
"6611", "Agricultural area irrigated", "AR"
"6671", "Agricultural area organic, total", "AR"
"22009", "Agriculture, value added", "AR"
"22010", "Agriculture, value added (% of GDP)", "AR"
"1460", "Agriculture, value added (Current US$ million)", "AR"
"2027", "áÍã ÎäÒíÑ", "AR"
"2612", "áíãæä ÍÇãÖ æÈäÒåíÑ", "AR"
"2077", "ãÌãæÚ ÇááÍæã", "AR"
"1701", "ãÌãæÚ ÇÌãÇáí", "AR"
"2943", "áÍæã", "AR"
"1925", "áÍæã  ÃÛäÇã ØÇÒÌÉ", "AR"
"1762", "áÍæã æÃÍÔÇÁ æÃØÑÇÝ ÃæáíÉ ÕÇáÍÉ ááÃßá", "AR"
"1761", "áÍæã æÃÍÔÇÁ æÃØÑÇÝ ÕÇáÍÉ ááÃßá", "AR"
"1928", "áÍæã æÃÍÔÇÁ æÃØÑÇÝ ØÇÒÌÉ (ÛíÑ ãÐßæÑ Ýí ãæÖÚ ÂÎÑ)", "AR"
"1885", "áÍæã æãÍÖÑÇÊåÇ", "AR"
"2841", "áÍæã ÃÈÞÇÑ", "AR"
"2731", "áÍæã ÃÈÞÇÑ", "AR"
"1747", "áÍæã ÃÈÞÇÑ æÌæÇãíÓ ÈáÏíÉ", "AR"
"1924", "áÍæã ÃÈÞÇÑ ØÇÒÌÉ", "AR"
"1768", "áÍæã ÃÈÞÇÑ¡ ÎÑÇÝ æÎäÇÒíÑ ÃæáíÉ", "AR"
"2076", "áÍæã ÃÎÑì", "AR"
"1930", "áÍæã ãÞÏÏÉ (ÛíÑ ãÐßæÑ Ýí ãæÖÚ ÂÎÑ)", "AR"
"1929", "áÍæã ãÞÏÏÉããáÍÉ æãÏÎäÉ", "AR"
"1807", "áÍæã ÃÛäÇã æ ãÇÚÒ", "AR"
"2732", "áÍæã ÃÛäÇã æãÇÚÒ", "AR"
"2842", "áÍæã ÃÛäÇã æãÇÚÒ", "AR"
"1748", "áÍæã ÃÛäÇã æãÇÚÒ ÈáÏíÉ", "AR"
"1931", "áÍæã ãÚáÈÉ (ÛíÑ ãÐßæÑ Ýí ãæÖÚ ÂÎÑ)", "AR"
"1933", "áÍæã ãÚáÈÉæãÍÝæÙÉ", "AR"
"2944", "áÍæã ÈáÏíÉ", "AR"
"1770", "áÍæã ÈáÏíÉ¡ ÇáãÌãæÚ", "AR"
"1806", "áÍæã ÈÞÑ æÌæÇãíÓ", "AR"
"2073", "áÍæã ÎäÇÒíÑ", "AR"
"2733", "áÍæã ÎäÇÒíÑ", "AR"
"2843", "áÍæã ÎäÇÒíÑ", "AR"
"2844", "áÍæã ÏæÇÌä", "AR"
"2734", "áÍæã ÏæÇÌä", "AR"
"2074", "áÍæã ÏæÇÌä", "AR"
"1808", "áÍæã ÏæÇÌä", "AR"
"1775", "áÍæã ÏæÇÌä ÈáÏíÉ", "AR"
"1926", "áÍæã ÏæÇÌä ØÇÒÌÉ", "AR"
"2845", "áÍæã ÍíæÇäÇÊ ÃÎÑì", "AR"
"2768", "áÍæã ÍíæÇäÇÊ ÈÍÑíÉ", "AR"
"1923", "áÍæã ØÇÒÌÉ ãÈÑÏÉ æãÌãÏÉ", "AR"
"2071", "áÍæã ÝÕíáÉ ÇáÇÈÞÇÑ", "AR"
"2072", "áÍæã ÝÕíáÉ ÇáÇÛäÇã", "AR"
"1765", "áÍæã¡ ãÌãæÚ", "AR"
"2735", "áÍæã¡ ÃÎÑì", "AR"
"174", "ãÍáí ÇÕØäÇÚí", "AR"
"2543", "ãÍáíÇÊ ÃÎÑì", "AR"
"2600", "äÎÇáÉ", "AR"
"1959", "äÎÇáÉ æ ãäÊæÌÇÊ ÇáãØÇÍä", "AR"
"1713", "ãÍÇÕíá", "AR"
"1714", "ãÍÇÕíá ÃæáíÉ", "AR"
"1753", "ãÍÇÕíá ÃáíÇÝ ÃæáíÉ", "AR"
"1987", "ãÍÇÕíá æ ãäÊÌÇÊåÇ", "AR"
"2829", "ãÍÇÕíá ÇáÓßÑ Úáì ÃÓÇÓ ÓßÑ ÎÇã", "AR"
"2910", "ãÍÇÕíá ÇáÓßÑ Úáì ÇÓÇÓ ÓßÑ ÎÇã", "AR"
"2913", "ãÍÇÕíá ÒíÊíÉ", "AR"
"1731", "ãÍÇÕíá ÒíÊíÉ", "AR"
"1732", "ãÍÇÕíá ÒíÊíÉ ÇæáíÉ", "AR"
"2570", "ãÍÇÕíá ÒíÊíÉ ÇÎÑì", "AR"
"2915", "ãÍÇÕíá ÒíÊíÉ Úáì ÇÓÇÓ ÇáÒíÊ", "AR"
"2908", "ãÍÇÕíá ÓßÑ", "AR"
"1722", "ãÍÇÕíá ÓßÑíÉ", "AR"
"1723", "ãÍÇÕíá ÓßÑíÉ ÃæáíÉ", "AR"
"1362", "äíÊÑÇÊ ÇáäÔÇÏÑ", "AR"
"1364", "äíÊÑÇÊ ÇáÕæíæã", "AR"
"1398", "äíÊÑÇÊ ÇáÕæÏíæã ÇáØÈíÚí", "AR"
"1372", "äíÊÑÇÊ ÇáßáÓíæã æÇáäÔÇÏÑ", "AR"
"1365", "äíÊÑÇÊ ÇáßÇáÓíæã", "AR"
"1310", "åíÏÑæßÑÈæä ãßáæÑ", "AR"
"1350", "ãÎÏÑÇÊ", "AR"
"2945", "ÃÍÔÇÁ æ ÇØÑÇÝ", "AR"
"2736", "ÃÍÔÇÁ æÃØÑÇÝ ÕÇáÍÉ ááÃßá", "AR"
"1771", "ÃÍÔÇÁ æÃØÑÇÝ ÕÇáÍÉ ááÃßá ÃæáíÉ", "AR"
"1927", "ÃÍÔÇÁ æÃØÑÇÝ ÕÇáÍÉ ááÃßá ØÇÒÌÉ", "AR"
"1893", "ãÍÖÑÇÊ ÛÐÇÆíÉ ãÊÝÑÞÉ", "AR"
"2814", "Ammonia, anhydrous", "AR"
"310230", "Ammonium nitrate", "AR"
"310221", "Ammonium sulphate", "AR"
"1278", "Animal or vegetable fats and oils, hydrogenated", "AR"
"1965", "ãÑÌÑíä", "AR"
"1946", "ÃÑÒ", "AR"
"2512", "ÃÑÒ ãÞÔæÑ", "AR"
"2803", "ÃÑÒ ÛíÑ ãÞÔæÑ (íÊÖãä ãÇ íÓÊÚãá áÕäÇÚÉ ÇáÈíÑÉ)", "AR"
"2805", "ÃÑÒÚáì ÃÓÇÓ ÃÑÒ ãÕÞæá", "AR"
"1947", "ãÕá áÈä ãÑßÒ æãÍÝæÙ", "AR"
"2742", "ãÕá ÇáÍáíÈ", "AR"
"2761", "ÃÓãÇß ãíÇå ÍáæÉ", "AR"
"2763", "ÃÓãÇß ÃÞíÇäæÓíÉ", "AR"
"2764", "ÃÓãÇß ÈÍÑíÉ ÃÎÑì", "AR"
"1821", "ÃÓãÇß ÈÍÑíÉ¡ ãÌãæÚ", "AR"
"1834", "ÃÓãÇß ÕÇáÍÉ ááÃßá", "AR"
"2762", "ÃÓãÇß ÚäÈÑíÉ", "AR"
"2960", "ÃÓãÇß ÛÐÇÁ ÈÍÑí", "AR"
"1360", "ÃÓãÏÉ äÊÑæÌíäíÉ", "AR"
"1369", "ÃÓãÏÉ äÊÑæÌíäíÉ ÃÎÑì (ä)", "AR"
"1818", "ÃÓãÏÉ ãÌãæÚ", "AR"
"1370", "ÃÓãÏÉ ãÑßÈÉ (ä)", "AR"
"1381", "ÃÓãÏÉ ãÑßÈÉ ÃÎÑì (ÎÇãÓ ÃæßÓíÏ ÇáÝÓÝæÑ)", "AR"
"1397", "ÃÓãÏÉ ãÕäøÚÉ(ÛíÑ ãÐßæÑ Ýí ãæÖÚ ÂÎÑ)", "AR"
"1913", "ÃÓãÏÉ ãÕäÚÉ", "AR"
"1391", "ÃÓãÏÉ ÈæÊÇÓíÉ ÃÎÑì", "AR"
"1392", "ÃÓãÏÉ ÈæÊÇÓíÉ ãÑßÈÉ ÃÎÑì (ÃæßÓíÏ ÇáÈæÊÇÓíæã)", "AR"
"1401", "ÃÓãÏÉ ÚÖæíÉ", "AR"
"1380", "ÃÓãÏÉ ÝæÓÝÇÊíÉ ÃÎÑì", "AR"
"1375", "ÃÓãÏÉ ÝÓÝÇÊíÉ", "AR"
"1351", "ãØåÑÇÊ", "AR"
"1358", "ãØåÑÇÊ", "AR"
"1419", "ãØåÑÇÊ¡ ÇáÎ    (ÊÌÇÑÉ)", "AR"
"1402", "äÔÇÏÑ", "AR"
"2672", "ãØÇØ", "AR"
"1900", "ãØÇØ ØÈíÚí", "AR"
"1970", "ãØÇØ ØÈíÚí", "AR"
"1911", "ãÓÊáÒãÇÊ ÒÑÇÚíÉ", "AR"
"1326", "ãÔÊÞÇÊ ÇáíæÑíÇ", "AR"
"1895", "ãÔÑæÈÇÊ", "AR"
"1961", "ãÔÑæÈÇÊ ãÇ ÚÏÇ ÇáßÇßÇæ", "AR"
"1894", "ãÔÑæÈÇÊ æÊÈÛ", "AR"
"2657", "ãÔÑæÈÇÊ ãÎãÑÉ", "AR"
"2658", "ãÔÑæÈÇÊ ßÍæáíÉ", "AR"
"2924", "ãÔÑæÈÇÊ ßÍæáíÉ", "AR"
"2830", "ãÔÑæÈÇÊ ÝæÇßå ãÎãÑÉ", "AR"
"1588", "Aq A Cured", "AR"
"1591", "Aq A Meal Of", "AR"
"1590", "Aq A Prep Ns", "AR"
"1580", "Aq M Meat", "AR"
"1582", "Aq M Oils", "AR"
"1583", "Aq M Prep Ns", "AR"
"1587", "Aqutc Anim F", "AR"
"6621", "Arable land", "AR"
"6620", "Arable land and Permanent crops", "AR"
"6675", "Arable land area certified organic", "AR"
"6691", "Arable land area equipped for irrig.", "AR"
"6676", "Arable land area in conversion to organic", "AR"
"6674", "Arable land organic, total", "AR"
"1680", "Articles,m/p from Pulp", "AR"
"1123", "Ass Live Weight", "AR"
"1148", "Ass, mule or hinny Live Weight", "AR"
"2703", "ÃÛäÇã", "AR"
"1749", "ÃÛäÇã æãÇÚÒ", "AR"
"1922", "ÃÛäÇã æãÇÚÒ", "AR"
"1349", "ãÚáí äÓÈ ÇáßÇáÓíæã", "AR"
"2680", "ÃÛÐíÉ ÇØÝÇá", "AR"
"1915", "ãÚÏÇÊ ÒÑÇÚíÉ", "AR"
"876", "Beef canned", "AR"
"1125", "Bio Mulemeat", "AR"
"1688", "Black Liquor", "AR"
"1663", "Bleached Sulphate Pulp", "AR"
"1661", "Bleached Sulphite Pulp", "AR"
"973", "Buffalo Live Weight", "AR"
"2902", "ÇáãÌãæÚ  ÇáÚÇã -ãÊæÝÑ", "AR"
"1793", "ÇáãÌãæÚ Çáßáí ãÇ ÚÏÇ ÇáßÍæá", "AR"
"2901", "ÇáãÌãæÚ ÇáÚÇã", "AR"
"2535", "ÇáíÇã", "AR"
"2661", "ÇáíÇÝ ÇáÞØä", "AR"
"2664", "ÇáíÇÝ ØÑíÉ æÛíÑåÇ", "AR"
"1378", "ÇáÎÈË", "AR"
"310240", "Calcium ammonium nitrate", "AR"
"1138", "Camel Live Weight", "AR"
"2057", "ÇáÑÞã ÇáÞíÇÓí ááÇäÊÇÌ ÇáÒÑÇÚí ÛíÑ ÇáÛÐÇÆí", "AR"
"2041", "ÇáÑÞã ÇáÞíÇÓí áÇäÊÇÌ ÇáãÍÇÕíá", "AR"
"2054", "ÇáÑÞã ÇáÞíÇÓí áÇäÊÇÌ ÇáÃÛÐíÉ", "AR"
"1672", "Carbon & Copy Paper,rfu", "AR"
"1617", "Case Materials", "AR"
"945", "Cattle Live Weight", "AR"
"1570", "Cephlp Fresh", "AR"
"1687", "Charcoal", "AR"
"1656", "Chemical Wood Pulp", "AR"
"5503", "Chemical Wood Pulp", "AR"
"1095", "Chicken Live Weight", "AR"
"5248", "Chips and Particles", "AR"
"1619", "Chips and Particles", "AR"
"2804", "ÇÑÒ Úáì ÇÓÇÓ æÒä ÛíÑ ãÞÔæÑ", "AR"
"1386", "ÇÓãÉ ÈæÊÇÓíÉ", "AR"
"1912", "ÇÓãÏÉ ÎÇã", "AR"
"1616", "Coated Papers", "AR"
"1665", "Composite Paper & Board", "AR"
"3140", "Composts and sewage waste", "AR"
"5055", "Compound fertilizers", "AR"
"6600", "Country area", "AR"
"1573", "Cphlp Canned", "AR"
"1572", "Cphlp Cured", "AR"
"1571", "Cphlp Frozen", "AR"
"1575", "Cphlp Meals", "AR"
"1574", "Cphlp Pr nes", "AR"
"1553", "Crstaceans F", "AR"
"1556", "Crstc Canned", "AR"
"1555", "Crstc Cured", "AR"
"1554", "Crstc Frozen", "AR"
"1558", "Crstc Meals", "AR"
"1557", "Crstc Pr nes", "AR"
"6693", "Cultivated pastures equipped for irrig.", "AR"
"2517", "ÐÎä", "AR"
"310530", "Diammonium phosphate (DAP)", "AR"
"1667", "Dissolving Wood Pulp", "AR"
"1522", "Dmrs Bdy Oil", "AR"
"1519", "Dmrsl Canned", "AR"
"1518", "Dmrsl Cured", "AR"
"1516", "Dmrsl Fillet", "AR"
"1514", "Dmrsl Fresh", "AR"
"1517", "Dmrsl Fz Flt", "AR"
"1515", "Dmrsl Fz Whl", "AR"
"1521", "Dmrsl Meals", "AR"
"1520", "Dmrsl Pr nes", "AR"
"2514", "ÐÑÉ", "AR"
"2806", "ÐÑÉ (íÊÖãä ãÇ íÓÊÚãá áÕäÇÚÉ ÇáÈíÑÉ)", "AR"
"2518", "ÐÑÉ ÑÝíÚÉ", "AR"
"2810", "ÐÑÉ ÑÝíÚÉ  (íÊÖãä ãÇ íÓÊÚãá áÕäÇÚÉ ÇáÈíÑÉ)", "AR"
"2630", "Èä", "AR"
"1891", "Èä æÔÇí æßÇßÇæ æÊæÇÈá", "AR"
"1956", "Èä ÃÎÖÑ æ ãÍãÕ", "AR"
"1841", "ËãÇÑ ÒíÊíÉ Úáì ÇÓÇÓ ãÇ íÚÇÏáåÇ ãä ÇáßÓÈ", "AR"
"2923", "ÊæÇÈá (ÈåÇÑÇÊ)", "AR"
"2645", "ÊæÇÈá ÇÎÑì", "AR"
"1743", "ÊæÇÈá(ÈåÇÑÇÊ)", "AR"
"2619", "ÈáÍ", "AR"
"2601", "ÈäÏæÑÉ", "AR"
"2564", "ËãÑÉ ÇáäÎíá", "AR"
"1334", "ÈäÒíãíÏÇÒæá", "AR"
"1325", "ËÇäí äÊÑÇÊ ÇáÃäíáíä", "AR"
"1333", "ËÇäí ßÈÑíÊ ÇáßÑÈÇãÇÊ", "AR"
"2665", "ÈÇåÑÉ áíÝíÉ", "AR"
"1974", "ÈÇåÑÉ áíÝíÉ æ ÃáíÇÝ ÃÛÇÝ ÃÎÑì", "AR"
"2547", "ÈÇÒíáÇ", "AR"
"1969", "ÈÐæÑ ÇááÝÊ æ ÇáÎÑÏá", "AR"
"2558", "ÈÐæÑ ÇááÝÊ æÇáÎÑÏá", "AR"
"2561", "ÈÐæÑ ÇáÓãÓã", "AR"
"2559", "ÈÐæÑ ÇáÞØä", "AR"
"2823", "ÈÐæÑ ËãÇÑ ÒíÊíÉ æÒíæÊ Úáì ÃÓÇÓ æÒäåÇ ãä ÇáÒíÊ", "AR"
"2557", "ÈÐæÑ ÚÈÇÏ  ÇáÔãÓ", "AR"
"1896", "ÊÈÛ", "AR"
"2671", "ÊÈÛ", "AR"
"2927", "ÊÈÛ æ ãØÇØ", "AR"
"1329", "ÈíÈíÑíÏíá", "AR"
"1579", "ËÏííÇÊ ÈÍÑíÉ", "AR"
"2656", "ÈíÑÉ", "AR"
"1967", "ÈíÑÉ", "AR"
"1782", "ÈíÖ", "AR"
"2744", "ÈíÖ", "AR"
"2949", "ÈíÖ", "AR"
"1783", "ÈíÖ Ãæáí", "AR"
"1942", "ÈíÖ ÈÞÔÑå", "AR"
"1943", "ÈíÖ ÓÇÆá æ ãÌÝÝ", "AR"
"2611", "ÈÑÊÞÇá æãäÏÑíä", "AR"
"1949", "ÈÑÊÞÇá æÊäÌÇÑíä æ ãäÏÇÑíä", "AR"
"1335", "ÊÑíÇÒæá- ÏíÇÒæá", "AR"
"1322", "ÊÑíÇÒíä", "AR"
"2602", "ÈÕá", "AR"
"1940", "ÈÕá", "AR"
"2531", "ÈØÇØÇ", "AR"
"2533", "ÈØÇØÇ ÍáæÉ", "AR"
"2549", "ÈÞæáíÇÊ", "AR"
"1954", "ÈÞæáíÇÊ", "AR"
"1725", "ÈÞæáíÇÊ", "AR"
"2911", "ÈÞæáíÇÊ", "AR"
"1726", "ÈÞæáíÇÊ ¡ ãÌãæÚ", "AR"
"1772", "ÈÞæáíÇÊ¡ ÈÐæÑ ÒíÊíÉ æÌæÒíÇÊ", "AR"
"2617", "ÊÝÇÍ", "AR"
"2828", "ÊÝÇÍ æÚÕíÑå", "AR"
"6640", "Fallow land", "AR"
"5180", "Fertilizers", "AR"
"1874", "Fibreboard", "AR"
"1649", "Fibreboard, Compressed", "AR"
"1682", "Filter Paper & Board,rfu", "AR"
"1538", "Fish and marine mammal fats and body oils", "AR"
"1539", "Fish and marine mammal liver oils", "AR"
"1820", "Fishery Primary", "AR"
"1599", "Fishery Total Value", "AR"
"1618", "Folding Boxboard", "AR"
"5300", "Food Security", "AR"
"6660", "Forest and woodland", "AR"
"6661", "Forest area", "AR"
"1877", "Forest Products", "AR"
"5200", "Forestry", "AR"
"1509", "Frwt Bdy Oil", "AR"
"1510", "Frwt Lvr Oil", "AR"
"1506", "Frwtr Canned", "AR"
"1505", "Frwtr Cured", "AR"
"1501", "Frwtr Diad F", "AR"
"1503", "Frwtr Fillet", "AR"
"1504", "Frwtr Fz Flt", "AR"
"1502", "Frwtr Fz Whl", "AR"
"1508", "Frwtr Meals", "AR"
"1507", "Frwtr Pr nes", "AR"
"1684", "Fuelwood", "AR"
"22008", "GDP (current US$ million)", "AR"
"22011", "GNI (current US$ Million)", "AR"
"1033", "Goat Live Weight", "AR"
"2042", "Graphic Papers", "AR"
"6685", "Gross planted area", "AR"
"1647", "Hardboard", "AR"
"5037", "Hides and skins", "AR"
"1121", "Horse Live Weight", "AR"
"1673", "Household & Sanitary,rfu", "AR"
"1676", "Household+Sanitary Paper", "AR"
"1774", "Ïåä ãÌÒÑÉ Ãæáí", "AR"
"2946", "Ïåæä ÍíæÇäíÉ", "AR"
"1904", "Ïåæä ÍíæÇäíÉ", "AR"
"2737", "Ïåæä ÍíæÇäíÉ äíÆÉ", "AR"
"2748", "ÌáæÏ", "AR"
"1776", "ÌáæÏ", "AR"
"1898", "ÌáæÏ", "AR"
"1777", "ÌáæÏ ÃæáíÉ", "AR"
"2951", "ÌáæÏ ØÑíÉ æãÌÝÝÉ", "AR"
"2705", "ÎäÇÒíÑ", "AR"
"2702", "ÌæÇãíÓ", "AR"
"2706", "ÏæÇÌä", "AR"
"2029", "ÏæÇÌä", "AR"
"2662", "ÌæÊ", "AR"
"1980", "ÌæÊ æ ÇáíÇÝ äÌÈíÉ", "AR"
"1367", "íæÑíÇ", "AR"
"2551", "ÌæÒ", "AR"
"2560", "ÌæÒ ÇáåäÏ (ãÊÖãäÇ áÈ ÇáäÑÌíá)", "AR"
"2912", "ÌæÒíÇÊ", "AR"
"1729", "ÌæÒíÇÊ¡ ãÌãæÚ", "AR"
"1780", "ÍáíÈ ¡ ãÌãæÚ", "AR"
"2948", "ÍáíÈ ãÇ ÚÏÇ ÇáÒÈÏÉ", "AR"
"2848", "ÍáíÈ ãÇ ÚÏÇ ÇáÒÈÏÉ", "AR"
"1815", "ÍáíÈ æãÔÊÞÇÊ ÇáÍáíÈ ãÇ ÚÏÇ ÇáÒÈÏÉ", "AR"
"1816", "ÍáíÈ ãÈÎÑ æãÑßÒ", "AR"
"1936", "ÍáíÈ ãÌÝÝ", "AR"
"1935", "ÍáíÈ ãÑßÒ æãÈÎÑ", "AR"
"1937", "ÍáíÈ ØÇÒÌ", "AR"
"1934", "ÍáíÈ ØÇÒÌ æãÑßÒ æãÌÝÝ", "AR"
"2738", "ÍáíÈ ßÇãá ÇáÏÓã", "AR"
"2739", "ÍáíÈ Þáíá ÇáÏÓã", "AR"
"1809", "ÍáíÈ Þáíá ÇáÏÓã æãÎíÖ ãÌÝÝ", "AR"
"1804", "ÍãÖíÇÊ ÃæáíÉ¡ ãÌãæÚ", "AR"
"1950", "ÍãÖíÇÊ ÃÎÑì", "AR"
"2614", "ÍãÖíÇÊ ÇÎÑì", "AR"
"1403", "ÍÇãÖ ÝæÓÝæÑíß", "AR"
"1321", "ÍÇËÇÊ äÈÇÊíÉ ÇÕØäÇÚíÉ (åÑãæäÇÊ)", "AR"
"2907", "ÌÐæÑ  äÔæíÉ", "AR"
"2534", "ÌÐæÑ (ÛíÑ ãÐßæÑÉ Ýí ãæÖÚ ÂÎÑ)", "AR"
"1719", "ÌÐæÑ æÏÑäíÇÊ", "AR"
"2815", "ÌÐæÑ æÏÑäíÇÊ Úáì ÇÓÇÓ æÒä ÌÇÝ", "AR"
"1720", "ÌÐæÑ æÏÑäíÇÊ¡ ãÌãæÚ", "AR"
"2741", "ÌÈä", "AR"
"1745", "ÌÈä (ÌãíÚ ÇáÃäæÇÚ)", "AR"
"1939", "ÌÈä æÃÑäÉ (ÌÈä ÑØÈ)", "AR"
"1944", "ÍÈæÈ", "AR"
"1716", "ÍÈæÈ", "AR"
"1948", "ÍÈæÈ (ÛíÑ ãÐßæÑ Ýí ãæÖÚ ÂÎÑ)", "AR"
"2905", "ÍÈæÈ ãÇ ÚÏÇ ÇáãÓÊÚãáÉ áÕäÇÚÉ ÇáÈíÑÉ", "AR"
"1888", "ÍÈæÈ æãÓÊÍÖÑÇÊåÇ", "AR"
"2520", "ÍÈæÈ ÃÎÑì", "AR"
"2633", "ÍÈæÈ ÇáßÇßÇæ", "AR"
"2906", "ÍÈæÈ ÊÊÖãä ãÇ åæ ãÓÊÚãá áÕäÇÚÉ ÇáÈíÑÉ", "AR"
"1988", "ÍÈæÈ ÎÔäÉ", "AR"
"1814", "ÍÈæÈ ÎÔäÉ¡ ãÌãæÚ", "AR"
"1899", "ÍÈæÈ ÒíÊíÉ", "AR"
"1717", "ÍÈæÈ¡ ãÌãæÚ", "AR"
"2544", "ÏÈÓ", "AR"
"2809", "ÏÎä (íÊÖãä ãÇ íÓÊÚãá áÕäÇÚÉ ÇáÈíÑÉ)", "AR"
"1843", "ÏÎä æÐÑÉ ÑÝíÚÉ", "AR"
"1921", "ÍíæÇäÇÊ ãä ÝÕíáÉ ÇáÃÈÞÇÑ", "AR"
"1852", "ÍíæÇäÇÊ æäÈÇÊÇÊ ÈÍÑíÉ ÃÎÑì", "AR"
"2769", "ÍíæÇäÇÊ ÈÍÑíÉ ÇÎÑì", "AR"
"1756", "ÍíæÇäÇÊ ÍíÉ", "AR"
"1884", "ÍíæÇäÇÊ ÍíÉ", "AR"
"1985", "ÍíæÇäÇÊ ÍíÉ æ ãäÊæÌÇÊåÇ", "AR"
"1336", "ÏíÇÒíä- ãæÑÝíä", "AR"
"1302", "ÌÑÇÑÇÊ ÒÑÇÚíÉ (ÇáãÌãæÚ)", "AR"
"1651", "Ind Rwd Wir (C)", "AR"
"1670", "Ind Rwd Wir (NC) Other", "AR"
"1657", "Ind Rwd Wir (NC) Tropica", "AR"
"1147", "Indigenous equine meat, nec", "AR"
"1865", "Industrial Roundwood", "AR"
"1866", "Industrial Roundwood(C)", "AR"
"1867", "Industrial Roundwood(NC)", "AR"
"1971", "ÍÑíÑ", "AR"
"2747", "ÍÑíÑ", "AR"
"6680", "Inland water", "AR"
"1650", "Insulating Board", "AR"
"2918", "ÎÖÇÑ", "AR"
"1734", "ÎÖÇÑ ãÇ ÚÏÇ ÇáÈØíÎ æÇáÔãÇã", "AR"
"1800", "ÎÖÇÑ æÈØíÎ æÔãÇã¡ ãÌãæÚ", "AR"
"1735", "ÎÖÇÑ ÇæáíÉ ãÇ ÚÏÇ ÇáÈØíÎ æÇáÔãÇã", "AR"
"2605", "ÎÖÇÑ ÇÎÑì", "AR"
"1306", "ÍÕøÇÏÇÊ-ÏÑøÇÓÇÊ", "AR"
"5074", "Irrigated Land & Charges", "AR"
"5073", "Irrigation Land", "AR"
"1511", "ÏÞíÞ ÃÍÔÇÁ æÃØÑÇÝ ÃÓãÇß ãíÇå ÍáæÉ", "AR"
"1567", "ÏÞíÞ ÃÍÔÇÁ ÇáÍíæÇäÇÊ ÇáÑÎæÉ", "AR"
"1537", "ÏÞíÞ ÃÍÔÇÁ ÇÓãÇß ÇÞíÇäæÓíÉ", "AR"
"2749", "ÏÞíÞ ÇááÍæã", "AR"
"1597", "ÏÞíÞ ÇáÇÓãÇß ÇáÇÞíÇäæÓíÉ", "AR"
"2855", "ÏÞíÞ ÇáÓãß", "AR"
"1559", "ÏÞíÞ ÇÍÔÇÁ ÐÇÊ ÞÔæÑ", "AR"
"1584", "ÏÞíÞ ÇÍÔÇÁ ËÏííÇÊ ÈÍÑíÉ", "AR"
"1576", "ÏÞíÞ ÇÍÔÇÁ ÑÇÓíÇÊ ÇÑÌá", "AR"
"1581", "ÏÞíÞ ËÏííÇÊ ÈÍÑíÉ", "AR"
"1589", "ÏÞíÞ ÍíæÇäÇÊ ÈÍÑíÉ", "AR"
"1653", "Joinery & Carpen of Wood", "AR"
"781", "Jute and Jute-like fibers", "AR"
"1015", "Kids Meat", "AR"
"975", "Lamb Meat", "AR"
"6601", "Land area", "AR"
"5072", "Land use and price", "AR"
"3110", "Livestock manure", "AR"
"63", "Maize gluten", "AR"
"1545", "Marin Canned", "AR"
"1544", "Marin Cured", "AR"
"1542", "Marin Fillet", "AR"
"1543", "Marin Fz Flt", "AR"
"1541", "Marin Fz Whl", "AR"
"1547", "Marin Meals", "AR"
"1546", "Marin Pr nes", "AR"
"1540", "Marine nes F", "AR"
"1548", "Marn Bdy Oil", "AR"
"1550", "Marn Meal Of", "AR"
"1648", "MDF", "AR"
"1654", "Mechanical Wood Pulp", "AR"
"1562", "Mlluscs Frsh", "AR"
"1565", "Molsc Canned", "AR"
"1564", "Molsc Cured", "AR"
"1563", "Molsc Frozen", "AR"
"1566", "Molsc Meals", "AR"
"310540", "Monoammonium phosphate (MAP)", "AR"
"2766", "ÑÃÓíÇÊ ÇáÃÑÌá", "AR"
"6686", "Net planted area", "AR"
"1686", "Newspapers", "AR"
"1671", "Newsprint", "AR"
